scheme_code,scheme_name,canonical_scheme_name,match_key,category,is_active,rejection_reason
100838,NIPPON INDIA LIQUID FUND - RETAIL - WEEKLY,Nippon India Liquid Fund - Retail - Weekly,nipponliquidretailweekly,unknown,True,Unknown Category
100842,NIPPON INDIA LIQUID FUND - RETAIL - DAILY,Nippon India Liquid Fund - Retail - Daily,nipponliquidretaildaily,unknown,True,Unknown Category
100843,NIPPON INDIA LIQUID FUND - RETAIL -,Nippon India Liquid Fund - Retail -,nipponliquidretail,unknown,True,Unknown Category
100844,NIPPON INDIA LIQUID FUND - RETAIL -,Nippon India Liquid Fund - Retail -,nipponliquidretail,unknown,True,Unknown Category
100851,NIPPON INDIA LIQUID FUND -,Nippon India Liquid Fund -,nipponliquid,unknown,True,Unknown Category
100852,NIPPON INDIA LIQUID FUND - DAILY,Nippon India Liquid Fund - Daily,nipponliquiddaily,unknown,True,Unknown Category
100853,NIPPON INDIA LIQUID FUND - WEEKLY,Nippon India Liquid Fund - Weekly,nipponliquidweekly,unknown,True,Unknown Category
100855,NIPPON INDIA LIQUID FUND -,Nippon India Liquid Fund -,nipponliquid,unknown,True,Unknown Category
100856,NIPPON INDIA CORPORATE BOND FUND - -,Nippon India Corporate Bond Fund - -,nipponcorporatebond,unknown,True,Unknown Category
100857,NIPPON INDIA CORPORATE BOND FUND -,Nippon India Corporate Bond Fund -,nipponcorporatebond,unknown,True,Unknown Category
100858,NIPPON INDIA CORPORATE BOND FUND -,Nippon India Corporate Bond Fund -,nipponcorporatebond,unknown,True,Unknown Category
100859,NIPPON INDIA CORPORATE BOND FUND - -,Nippon India Corporate Bond Fund - -,nipponcorporatebond,unknown,True,Unknown Category
100864,LIC MF ELSS TAX SAVER- -,Lic Mf Elss Tax Saver- -,licmfelsstaxsaver,unknown,True,Unknown Category
100865,LIC MF ELSS TAX SAVER- -,Lic Mf Elss Tax Saver- -,licmfelsstaxsaver,unknown,True,Unknown Category
100868,HDFC LIQUID FUND -,Hdfc Liquid Fund -,hdfcliquid,unknown,True,Unknown Category
100874,HDFC LIQUID FUND - WEEKLY,Hdfc Liquid Fund - Weekly,hdfcliquidweekly,unknown,True,Unknown Category
100875,HDFC LIQUID FUND - DAILY,Hdfc Liquid Fund - Daily,hdfcliquiddaily,unknown,True,Unknown Category
100876,HDFC LIQUID FUND -,Hdfc Liquid Fund -,hdfcliquid,unknown,True,Unknown Category
100900,HDFC CHILDRENS FUND -,Hdfc Childrens Fund -,hdfcchildrens,unknown,True,Unknown Category
100915,SBI CONTRA FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Contra Fund - - Income Distribution Cum Capital Withdrawal ( ),sbicontraincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
100927,SBI CONSERVATIVE HYBRID FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Conservative Hybrid Fund - - Income Distribution Cum Capital Withdrawal ( ),sbiconservativehybridincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
100928,SBI CONSERVATIVE HYBRID FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Conservative Hybrid Fund - - Income Distribution Cum Capital Withdrawal ( ),sbiconservativehybridincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
100929,SBI CONSERVATIVE HYBRID FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Conservative Hybrid Fund - - Income Distribution Cum Capital Withdrawal ( ),sbiconservativehybridincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
100948,FRANKLIN INDIA CONSERVATIVE HYBRID FUND -,Franklin India Conservative Hybrid Fund -,franklinconservativehybrid,unknown,True,Unknown Category
100949,FRANKLIN INDIA CONSERVATIVE HYBRID FUND - A - -,Franklin India Conservative Hybrid Fund - A - -,franklinconservativehybrida,unknown,True,Unknown Category
100950,FRANKLIN INDIA CONSERVATIVE HYBRID FUND - A - -,Franklin India Conservative Hybrid Fund - A - -,franklinconservativehybrida,unknown,True,Unknown Category
100968,SBI CONSERVATIVE HYBRID FUND - -,Sbi Conservative Hybrid Fund - -,sbiconservativehybrid,unknown,True,Unknown Category
100997,HDFC LONG TERM ADVANTAGE -,Hdfc Long Term Advantage -,hdfclongtermadvantage,unknown,True,Unknown Category
100998,HDFC LONG TERM ADVANTAGE -,Hdfc Long Term Advantage -,hdfclongtermadvantage,unknown,True,Unknown Category
100999,SBI MAGNUM GILT FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Magnum Gilt Fund - - Income Distribution Cum Capital Withdrawal ( ),sbimagnumgiltincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
101001,SBI MAGNUM GILT FUND - -,Sbi Magnum Gilt Fund - -,sbimagnumgilt,unknown,True,Unknown Category
101002,SBI MAGNUM CONSTANT MATURITY FUND - -,Sbi Magnum Constant Maturity Fund - -,sbimagnumconstantmaturity,unknown,True,Unknown Category
101003,SBI MAGNUM CONSTANT MATURITY FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Magnum Constant Maturity Fund - - Income Distribution Cum Capital Withdrawal ( ),sbimagnumconstantmaturityincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
101042,TATA GILT SECURITIES FUND - -,Tata Gilt Securities Fund - -,tatagiltsecurities,unknown,True,Unknown Category
101044,FRANKLIN INDIA FLOATING RATE FUND -,Franklin India Floating Rate Fund -,franklinfloatingrate,unknown,True,Unknown Category
101048,FRANKLIN INDIA FLOATING RATE FUND -,Franklin India Floating Rate Fund -,franklinfloatingrate,unknown,True,Unknown Category
101049,TATA GILT SECURITIES FUND - - OF,Tata Gilt Securities Fund - - Of,tatagiltsecuritiesof,unknown,True,Unknown Category
101069,QUANT AGGRESSIVE HYBRID FUND- -,Quant Aggressive Hybrid Fund- -,quantaggressivehybrid,unknown,True,Unknown Category
101070,QUANT AGGRESSIVE HYBRID FUND - -,Quant Aggressive Hybrid Fund - -,quantaggressivehybrid,unknown,True,Unknown Category
101071,QUANT MULTI ASSET ALLOCATION FUND - -,Quant Multi Asset Allocation Fund - -,quantmultiassetallocation,unknown,True,Unknown Category
101072,QUANT MULTI ASSET ALLOCATION FUND- -,Quant Multi Asset Allocation Fund- -,quantmultiassetallocation,unknown,True,Unknown Category
101078,JM LIQUID FUND ( ) - DAILY,Jm Liquid Fund ( ) - Daily,jmliquiddaily,unknown,True,Unknown Category
101083,HDFC GILT FUND -,Hdfc Gilt Fund -,hdfcgilt,unknown,True,Unknown Category
101084,HDFC GILT FUND -,Hdfc Gilt Fund -,hdfcgilt,unknown,True,Unknown Category
101127,ICICI PRUDENTIAL CHILDREN'S FUND -,Icici Prudential Children'S Fund -,iciciprudentialchildrens,unknown,True,Unknown Category
101143,ICICI PRUDENTIAL MULTI ASSET FUND -,Icici Prudential Multi Asset Fund -,iciciprudentialmultiasset,unknown,True,Unknown Category
101144,ICICI PRUDENTIAL MULTI ASSET FUND -,Icici Prudential Multi Asset Fund -,iciciprudentialmultiasset,unknown,True,Unknown Category
101165,ICICI PRUDENTIAL SHORT TERM FUND -,Icici Prudential Short Term Fund -,iciciprudentialshortterm,unknown,True,Unknown Category
101169,SBI MAGNUM CHILDREN'S BENEFIT FUND - SAVINGS - -,Sbi Magnum Children'S Benefit Fund - Savings - -,sbimagnumchildrensbenefitsavings,unknown,True,Unknown Category
101181,JM MEDIUM TO LONG DURATION FUND ( ) - - PRINCIPAL UNITS,Jm Medium To Long Duration Fund ( ) - - Principal Units,jmmediumtolongdurationprincipalunits,unknown,True,Unknown Category
101184,LIC MF LIQUID FUND- -DAILY,Lic Mf Liquid Fund- -Daily,licmfliquiddaily,unknown,True,Unknown Category
101185,LIC MF LIQUID FUND- -,Lic Mf Liquid Fund- -,licmfliquid,unknown,True,Unknown Category
101186,TATA INCOME FUND- - PERIODIC OF,Tata Income Fund- - Periodic Of,tataincomeperiodicof,unknown,True,Unknown Category
101187,BARODA BNP PARIBAS GILT FUND - -,Baroda Bnp Paribas Gilt Fund - -,barodabnpparibasgilt,unknown,True,Unknown Category
101188,BARODA BNP PARIBAS GILT FUND - -,Baroda Bnp Paribas Gilt Fund - -,barodabnpparibasgilt,unknown,True,Unknown Category
101206,SBI OVERNIGHT FUND - -,Sbi Overnight Fund - -,sbiovernight,unknown,True,Unknown Category
101222,TATA AGGRESSIVE HYBRID FUND- - PERIODIC OF,Tata Aggressive Hybrid Fund- - Periodic Of,tataaggressivehybridperiodicof,unknown,True,Unknown Category
101224,TATA DYNAMIC BOND FUND- - OF,Tata Dynamic Bond Fund- - Of,tatadynamicbondof,unknown,True,Unknown Category
101232,FRANKLIN INDIA SHORT TERM INCOME -,Franklin India Short Term Income -,franklinshorttermincome,unknown,True,Unknown Category
101236,FRANKLIN INDIA SHORT TERM INCOME - RETAIL - -,Franklin India Short Term Income - Retail - -,franklinshorttermincomeretail,unknown,True,Unknown Category
101238,FRANKLIN INDIA SHORT TERM INCOME - RETAIL - -,Franklin India Short Term Income - Retail - -,franklinshorttermincomeretail,unknown,True,Unknown Category
101242,FRANKLIN INDIA SHORT TERM INCOME - RETAIL - WEEKLY -,Franklin India Short Term Income - Retail - Weekly -,franklinshorttermincomeretailweekly,unknown,True,Unknown Category
101244,FRANKLIN INDIA SHORT TERM INCOME -INSTITUTIONAL -,Franklin India Short Term Income -Institutional -,franklinshorttermincomeinstitutional,unknown,True,Unknown Category
101262,NIPPON INDIA POWER & INFRA FUND- -,Nippon India Power & Infra Fund- -,nipponpowerinfra,unknown,True,Unknown Category
101263,NIPPON INDIA POWER & INFRA FUND- -,Nippon India Power & Infra Fund- -,nipponpowerinfra,unknown,True,Unknown Category
101264,NIPPON INDIA POWER & INFRA FUND -,Nippon India Power & Infra Fund -,nipponpowerinfra,unknown,True,Unknown Category
101271,LIC MF CHILDREN'S FUND- -,Lic Mf Children'S Fund- -,licmfchildrens,unknown,True,Unknown Category
101295,SBI ESG EXCLUSIONARY STRATEGY FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Esg Exclusionary Strategy Fund - - Income Distribution Cum Capital Withdrawal ( ),sbiesgexclusionarystrategyincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
101303,DSP SHORT TERM FUND - - - - WEEKLY,Dsp Short Term Fund - - - - Weekly,dspshorttermweekly,unknown,True,Unknown Category
101304,DSP SHORT TERM FUND - -,Dsp Short Term Fund - -,dspshortterm,unknown,True,Unknown Category
101305,DSP SHORT TERM FUND - -,Dsp Short Term Fund - -,dspshortterm,unknown,True,Unknown Category
101306,DSP SHORT TERM FUND - -,Dsp Short Term Fund - -,dspshortterm,unknown,True,Unknown Category
101316,ADITYA BIRLA SUN LIFE SAVINGS FUND RETAIL,Aditya Birla Sun Life Savings Fund Retail,adityabirlasunlifesavingsretail,unknown,True,Unknown Category
101317,ADITYA BIRLA SUN LIFE SAVINGS FUND - -,Aditya Birla Sun Life Savings Fund - -,adityabirlasunlifesavings,unknown,True,Unknown Category
101351,ICICI PRUDENTIAL ALL SEASONS BOND FUND - WEEKLY,Icici Prudential All Seasons Bond Fund - Weekly,iciciprudentialallseasonsbondweekly,unknown,True,Unknown Category
101356,FRANKLIN INDIA MONEY MARKET FUND RETAIL - -,Franklin India Money Market Fund Retail - -,franklinmoneymarketretail,unknown,True,Unknown Category
101357,FRANKLIN INDIA MONEY MARKET FUND -,Franklin India Money Market Fund -,franklinmoneymarket,unknown,True,Unknown Category
101373,KOTAK BOND SHORT TERM -( ),Kotak Bond Short Term -( ),kotakbondshortterm,unknown,True,Unknown Category
101407,BARODA BNP PARIBAS LIQUID FUND DEFUNCT -,Baroda Bnp Paribas Liquid Fund Defunct -,barodabnpparibasliquiddefunct,unknown,True,Unknown Category
101408,BARODA BNP PARIBAS LIQUID FUND- DEFUNCT -,Baroda Bnp Paribas Liquid Fund- Defunct -,barodabnpparibasliquiddefunct,unknown,True,Unknown Category
101409,BARODA BNP PARIBAS LIQUID FUND DEFUNCT -DAILY,Baroda Bnp Paribas Liquid Fund Defunct -Daily,barodabnpparibasliquiddefunctdaily,unknown,True,Unknown Category
101491,TATA CHILDRENS FUND - -,Tata Childrens Fund - -,tatachildrens,unknown,True,Unknown Category
101547,TATA SHORT TERM BOND FUND- - OF,Tata Short Term Bond Fund- - Of,tatashorttermbondof,unknown,True,Unknown Category
101548,TATA SHORT TERM BOND FUND - -,Tata Short Term Bond Fund - -,tatashorttermbond,unknown,True,Unknown Category
101549,JM LIQUID FUND ( ) - - PRINCIPAL UNITS,Jm Liquid Fund ( ) - - Principal Units,jmliquidprincipalunits,unknown,True,Unknown Category
101551,SBI EQUITY HYBRID FUND - - INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ( ),Sbi Equity Hybrid Fund - - Income Distribution Cum Capital Withdrawal ( ),sbiequityhybridincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
101585,HDFC EQUITY SAVINGS FUND -,Hdfc Equity Savings Fund -,hdfcequitysavings,unknown,True,Unknown Category
101586,HDFC EQUITY SAVINGS FUND -,Hdfc Equity Savings Fund -,hdfcequitysavings,unknown,True,Unknown Category
101587,CANARA ROBECO INCOME FUND - - ( / ),Canara Robeco Income Fund - - ( / ),canararobecoincome,unknown,True,Unknown Category
101588,CANARA ROBECO INCOME FUND - -,Canara Robeco Income Fund - -,canararobecoincome,unknown,True,Unknown Category
101599,HSBC SHORT DURATION FUND -,Hsbc Short Duration Fund -,hsbcshortduration,unknown,True,Unknown Category
101600,HSBC SHORT DURATION FUND - CLOSED ( ),Hsbc Short Duration Fund - Closed ( ),hsbcshortdurationclosed,unknown,True,Unknown Category
101605,TATA MEDIUM TERM FUND- - OF,Tata Medium Term Fund- - Of,tatamediumtermof,unknown,True,Unknown Category
101609,TATA EQUITY SAVINGS FUND- - OF,Tata Equity Savings Fund- - Of,tataequitysavingsof,unknown,True,Unknown Category
101617,ICICI PRUDENTIAL SAVINGS FUND - WEEKLY,Icici Prudential Savings Fund - Weekly,iciciprudentialsavingsweekly,unknown,True,Unknown Category
101618,ICICI PRUDENTIAL SAVINGS FUND - DAILY,Icici Prudential Savings Fund - Daily,iciciprudentialsavingsdaily,unknown,True,Unknown Category
101619,ICICI PRUDENTIAL SAVINGS FUND -,Icici Prudential Savings Fund -,iciciprudentialsavings,unknown,True,Unknown Category
101656,FRANKLIN INDIA DYNAMIC ASSET ALLOCATION ACTIVE FUND OF FUNDS-,Franklin India Dynamic Asset Allocation Active Fund Of Funds-,franklindynamicassetallocationactiveoffunds,unknown,True,Unknown Category
101657,FRANKLIN INDIA DYNAMIC ASSET ALLOCATION ACTIVE FUND OF FUNDS -,Franklin India Dynamic Asset Allocation Active Fund Of Funds -,franklindynamicassetallocationactiveoffunds,unknown,True,Unknown Category
101665,NIPPON INDIA SHORT TERM FUND-,Nippon India Short Term Fund-,nipponshortterm,unknown,True,Unknown Category
101667,NIPPON INDIA SHORT DURATION FUND -,Nippon India Short Duration Fund -,nipponshortduration,unknown,True,Unknown Category
101669,NIPPON INDIA SHORT TERM FUND -,Nippon India Short Term Fund -,nipponshortterm,unknown,True,Unknown Category
101672,TATA VALUE FUND - -,Tata Value Fund - -,tatavalue,unknown,True,Unknown Category
101685,HSBC MEDIUM TO LONG DURATION FUND -,Hsbc Medium To Long Duration Fund -,hsbcmediumtolongduration,unknown,True,Unknown Category
101686,HSBC MEDIUM TO LONG DURATION FUND -,Hsbc Medium To Long Duration Fund -,hsbcmediumtolongduration,unknown,True,Unknown Category
101703,TATA MEDIUM TERM FUND - -,Tata Medium Term Fund - -,tatamediumterm,unknown,True,Unknown Category
101714,TATA LIQUID FUND- - DAILY OF,Tata Liquid Fund- - Daily Of,tataliquiddailyof,unknown,True,Unknown Category
101737,ADITYA BIRLA SUN LIFE YIELD FUND - -,Aditya Birla Sun Life Yield Fund - -,adityabirlasunlifeyield,unknown,True,Unknown Category
101738,ADITYA BIRLA SUN LIFE YIELD FUND - -,Aditya Birla Sun Life Yield Fund - -,adityabirlasunlifeyield,unknown,True,Unknown Category
101758,ICICI PRUDENTIAL SHORT TERM FUND -,Icici Prudential Short Term Fund -,iciciprudentialshortterm,unknown,True,Unknown Category
101759,ICICI PRUDENTIAL SHORT TERM FUND - OF FORTNIGHTLY,Icici Prudential Short Term Fund - Of Fortnightly,iciciprudentialshorttermoffortnightly,unknown,True,Unknown Category
101764,HDFC VALUE FUND -,Hdfc Value Fund -,hdfcvalue,unknown,True,Unknown Category
101765,HDFC VALUE FUND -,Hdfc Value Fund -,hdfcvalue,unknown,True,Unknown Category
101766,TATA INFRASTRUCTURE FUND- -,Tata Infrastructure Fund- -,tatainfrastructure,unknown,True,Unknown Category
101802,ICICI PRUDENTIAL FLOATING INTEREST FUND -,Icici Prudential Floating Interest Fund -,iciciprudentialfloatinginterest,unknown,True,Unknown Category
101803,ICICI PRUDENTIAL FLOATING INTEREST FUND - FORTNIGHTLY,Icici Prudential Floating Interest Fund - Fortnightly,iciciprudentialfloatinginterestfortnightly,unknown,True,Unknown Category
101804,ICICI PRUDENTIAL FLOATING INTEREST FUND - DAILY,Icici Prudential Floating Interest Fund - Daily,iciciprudentialfloatinginterestdaily,unknown,True,Unknown Category
101805,JM DYNAMIC BOND FUND ( ) -,Jm Dynamic Bond Fund ( ) -,jmdynamicbond,unknown,True,Unknown Category
101806,JM DYNAMIC BOND FUND ( ) -,Jm Dynamic Bond Fund ( ) -,jmdynamicbond,unknown,True,Unknown Category
101816,ADITYA BIRLA SUN LIFE SAVINGS FUND - -,Aditya Birla Sun Life Savings Fund - -,adityabirlasunlifesavings,unknown,True,Unknown Category
101818,ADITYA BIRLA SUN LIFE SAVINGS FUND - / PAYMENT -,Aditya Birla Sun Life Savings Fund - / Payment -,adityabirlasunlifesavingspayment,unknown,True,Unknown Category
101829,LIC MF LOW DURATION FUND- -,Lic Mf Low Duration Fund- -,licmflowduration,unknown,True,Unknown Category
101830,LIC MF LOW DURATION FUND- -,Lic Mf Low Duration Fund- -,licmflowduration,unknown,True,Unknown Category
101833,TATA ETHICAL FUND- - OF,Tata Ethical Fund- - Of,tataethicalof,unknown,True,Unknown Category
101837,DSP CREDIT RISK FUND - -,Dsp Credit Risk Fund - -,dspcreditrisk,unknown,True,Unknown Category
101838,DSP CREDIT RISK FUND - - - WEEKLY,Dsp Credit Risk Fund - - - Weekly,dspcreditriskweekly,unknown,True,Unknown Category
101839,DSP CREDIT RISK FUND - -,Dsp Credit Risk Fund - -,dspcreditrisk,unknown,True,Unknown Category
101840,DSP CREDIT RISK FUND - - - DAILY,Dsp Credit Risk Fund - - - Daily,dspcreditriskdaily,unknown,True,Unknown Category
101843,ADITYA BIRLA SUN LIFE SHORT TERM FUND - -,Aditya Birla Sun Life Short Term Fund - -,adityabirlasunlifeshortterm,unknown,True,Unknown Category
101844,ADITYA BIRLA SUN LIFE SHORT TERM FUND - -,Aditya Birla Sun Life Short Term Fund - -,adityabirlasunlifeshortterm,unknown,True,Unknown Category
101847,TATA MONEY MARKET FUND- -,Tata Money Market Fund- -,tatamoneymarket,unknown,True,Unknown Category
101852,TATA INFRASTRUCTURE FUND - OF,Tata Infrastructure Fund - Of,tatainfrastructureof,unknown,True,Unknown Category
101853,SUNDARAM VALUE FUND -,Sundaram Value Fund -,sundaramvalue,unknown,True,Unknown Category
101862,NIPPON INDIA BANKING & FINANCIAL SERVICES FUND- -,Nippon India Banking & Financial Services Fund- -,nipponbankingfinancialservices,unknown,True,Unknown Category
101863,NIPPON INDIA BANKING & FINANCIAL SERVICES FUND- -,Nippon India Banking & Financial Services Fund- -,nipponbankingfinancialservices,unknown,True,Unknown Category
101864,NIPPON INDIA BANKING & FINANCIAL SERVICES FUND -,Nippon India Banking & Financial Services Fund -,nipponbankingfinancialservices,unknown,True,Unknown Category
101866,LIC MF CONSERVATIVE HYBRID FUND- -,Lic Mf Conservative Hybrid Fund- -,licmfconservativehybrid,unknown,True,Unknown Category
101867,LIC MF CONSERVATIVE HYBRID FUND- -,Lic Mf Conservative Hybrid Fund- -,licmfconservativehybrid,unknown,True,Unknown Category
101868,LIC MF CONSERVATIVE HYBRID FUND- -YEARLY,Lic Mf Conservative Hybrid Fund- -Yearly,licmfconservativehybridyearly,unknown,True,Unknown Category
101869,LIC MF CONSERVATIVE HYBRID FUND- -,Lic Mf Conservative Hybrid Fund- -,licmfconservativehybrid,unknown,True,Unknown Category
101872,HDFC DYNAMIC DEBT FUND -,Hdfc Dynamic Debt Fund -,hdfcdynamicdebt,unknown,True,Unknown Category
101873,HDFC DYNAMIC DEBT FUND -,Hdfc Dynamic Debt Fund -,hdfcdynamicdebt,unknown,True,Unknown Category
101874,HDFC DYNAMIC DEBT FUND - HALF YEARLY,Hdfc Dynamic Debt Fund - Half Yearly,hdfcdynamicdebthalfyearly,unknown,True,Unknown Category
101875,HDFC DYNAMIC DEBT FUND - YEARLY,Hdfc Dynamic Debt Fund - Yearly,hdfcdynamicdebtyearly,unknown,True,Unknown Category
101892,KOTAK MONEY MARKET FUND - ( OF INCOME DISTRIBUTION CUM CAPITAL WITHDRAWAL ),Kotak Money Market Fund - ( Of Income Distribution Cum Capital Withdrawal ),kotakmoneymarketofincomedistributioncumcapitalwithdrawal,unknown,True,Unknown Category
